id	type	address	number	postal_code	municipality	province	location	public	available	hours	latitude	longitude
14783	Appareil fixe-Vast apparaat	avenue Rogier 104 1030 Bruxelles	104	1030	Bruxelles	Bruxelles-Brussel	Local face entrée	Oui-Ja	Non-Nee	NA	50.85973395	4.37704597439025
10813	NA	avenue Roi Albert 17 5300 Andenne	17	5300	Andenne	Namur	NA	Y	NA	NA	50.4943928	5.1102028
1284	NA	avenue Roquebrune Cap Martin  32 5170 Profondeville	32	5170	Profondeville	Namur	NA	Y	NA	NA	50.3821891	4.8532382
8881	NA	Avenue Royale  50 7700 Mouscron	50	7700	Mouscron	Hainaut	NA	Y	NA	NA	50.745726	3.22229519890524
2562	NA	Avenue Salomé 2 1150 Bruxelles	2	1150	Bruxelles	Bruxelles-Brussel	rez-de-chaussée	NA	NA	NA	50.8306758	4.4566632
5999	NA	Avenue Schaller 91 1160 Bruxelles	91	1160	Bruxelles	Bruxelles-Brussel	NA	NA	NA	NA	50.803546	4.44176988582865
14821	Appareil fixe-Vast apparaat	Avenue Selliers de Moranville  120 1082 Berchem-Ste-Agathe	120	1082	Berchem-Ste-Agathe	Bruxelles-Brussel	Entrée	Oui-Ja	Non-Nee	NA	50.86478125	4.29048059652337
14823	Appareil fixe-Vast apparaat	Avenue Selliers de Moranville  91 1082 Berchem-Ste-Agathe	91	1082	Berchem-Ste-Agathe	Bruxelles-Brussel	Etage E Epicerie	Oui-Ja	Non-Nee	NA	50.86474325	4.28950703644191
14822	Appareil fixe-Vast apparaat	Avenue Selliers de Moranville 91 1082 Berchem-Ste-Agathe	91	1082	Berchem-Ste-Agathe	Bruxelles-Brussel	RDC 2e accueil	Oui-Ja	Non-Nee	NA	50.86474325	4.28950703644191
2215	NA	Avenue Sergent Vrithoff  2 5000 Namur	2	5000	Namur	Namur	hall d entrée	NA	NA	NA	50.4671617	4.84964156178064
10647	NA	Avenue Sergent Vrithoff 2 5000 Namur	2	5000	Namur	Namur	NA	y	NA	NA	50.4671617	4.84964156178064
10464	NA	Avenue Sofia 717 7010 Shape	717	7010	Shape	Hainaut	NA	Y	NA	NA	-15.57117883	-56.09574808
892	NA	Avenue Solvay  81 1310 La hulpe	81	1310	La hulpe	Brabant Wallon	NA	NA	NA	NA	50.7406309	4.4801664
893	NA	Avenue Solvay  81 1310 La hulpe	81	1310	La hulpe	Brabant Wallon	NA	Y	NA	NA	50.7406309	4.4801664
3497	NA	Avenue Soyer ) 5 1310 La hulpe	5	1310	La hulpe	Brabant Wallon	club petanque	NA	NA	NA	50.7309076	4.4951567
4421	NA	Avenue Théo Verbeeck  2 1070 Bruxelles	2	1070	Bruxelles	Bruxelles-Brussel	bureau infrastructure	NA	NA	NA	50.83402025	4.29785468208333
4422	NA	Avenue Théo Verbeeck  2 1070 Bruxelles	2	1070	Bruxelles	Bruxelles-Brussel	salle kiné	NA	NA	NA	50.83402025	4.29785468208333
13099	Appareil fixe-Vast apparaat	Avenue Théo Verbeeck 2 1070 Anderlecht	2	1070	Anderlecht	Bruxelles-Brussel	Covid 19 testcentrum, in box 1 van het testcentrum	Non-Nee	Non-Nee	NA	50.83402025	4.29785468208333
14502	Appareil fixe-Vast apparaat	Avenue Thomas Edison 14 1402 Thines	14	1402	Thines	Brabant Wallon	1er étage	Oui-Ja	Non-Nee	NA	50.5787036	4.3587209
9233	NA	Avenue Thomas Edison 32 1402 Thines	32	1402	Thines	Brabant Wallon	NA	Y	NA	NA	50.5787036	4.3587209
12420	Appareil fixe-Vast apparaat	avenue V. Maistriau  15 7000 Mons	15	7000	Mons	Hainaut	Accueil	Oui-Ja	Non-Nee	NA	50.4621553	3.95702349
11120	NA	Avenue Valduchesse 4 1160 Bruxelles	4	1160	Bruxelles	Bruxelles-Brussel	NA	Y	NA	NA	50.8194218	4.43301500726204
10767	NA	avenue Van Horenbeeck 33 1160 Bruxelles	33	1160	Bruxelles	Bruxelles-Brussel	NA	Y	NA	NA	50.8068359	4.4346998
5812	NA	Avenue Van Kalck 20 1070 Brussel	20	1070	Brussel	Bruxelles-Brussel	NA	NA	NA	NA	50.8273731	4.3074448
6026	NA	Avenue Van Volxem  388 1060 Brussel	388	1060	Brussel	Bruxelles-Brussel	NA	NA	NA	NA	50.8268824	4.32659871561973
12240	Appareil fixe-Vast apparaat	avenue Vauban 6 7800 Ath	6	7800	Ath	Hainaut	Salle de gym	Oui-Ja	Non-Nee	8h-16h	50.626978	3.7871904
12305	Appareil fixe-Vast apparaat	Avenue Veszprem  3 1340 Ottignies	3	1340	Ottignies	Brabant Wallon	Couloir	Oui-Ja	Non-Nee	NA	50.6740894	4.5757317
14807	Appareil fixe-Vast apparaat	avenue Victor David 12 4830 Limbourg	12	4830	Limbourg	Liège	.	Oui-Ja	Non-Nee	NA	50.61933825	5.94158204409087
5855	NA	Avenue Victor et Jules Bertaux  45 1070 Brussel	45	1070	Brussel	Bruxelles-Brussel	NA	NA	NA	NA	50.8336763	4.3005917
2582	NA	Avenue Victor Libert  6900 Marche-en-Famenne	NA	6900	Marche-en-Famenne	Luxembourg	1ière étage	NA	NA	NA	50.2277554	5.3411612
14493	Appareil fixe-Vast apparaat	Avenue Victor Maistriaux 19 7000 Mons	19	7000	Mons	Hainaut	Chaville 6 (hall d entrée)	Oui-Ja	Non-Nee	NA	50.46105571	3.95589097
4232	NA	Avenue W.A. Mozart 20 1620 Drogenbos	20	1620	Drogenbos	Vlaams-Brabant	dans patio au RDC	NA	NA	NA	50.81108335	4.30353802451266
4465	NA	Avenue Wanderpepen  28 7130 Binche	28	7130	Binche	Hainaut	salle A	NA	NA	NA	50.4121356	4.1678791
10854	NA	Avenue Wilmart   1360 Perwez	NA	1360	Perwez	Brabant Wallon	NA	Y	NA	NA	50.625959	4.8269835
8104	NA	Avenue Wilson  510 7012 JEMAPPES	510	7012	JEMAPPES	Hainaut	NA	NA	NA	NA	50.4480428	3.9070908
6083	NA	Avenue Wilson  7012 Jemappes	NA	7012	Jemappes	Hainaut	NA	NA	NA	NA	50.4468957	3.8962355
5583	NA	Avenue Winston Churchill  21 5500 Dinant	21	5500	Dinant	Namur	au quai principal	NA	NA	NA	50.2592786	4.9125022
6286	NA	Avenue Wolfgang Amadeus Mozart   1620 Drogenbos	NA	1620	Drogenbos	Vlaams-Brabant	NA	NA	NA	NA	50.8108674	4.3031743
5676	NA	Avenue Zenobe Gramme  46 1300 Wavre	46	1300	Wavre	Brabant Wallon	NA	NA	NA	NA	50.73775	4.5815987
10183	NA	Avenue Zénobe Gramme 36 1300 Wavre	36	1300	Wavre	Brabant Wallon	NA	NA	NA	NA	50.73775	4.5815987
10835	NA	Avenues des Petits Sapins 27 4900 Spa	27	4900	Spa	Liège	NA	Y	NA	NA	50.4896	5.90172
9923	NA	Avenure de Tervueren  179 1150 Bruxelles	179	1150	Bruxelles	Bruxelles-Brussel	NA	NA	NA	NA	50.8365835	4.4081139
9924	NA	Avenure de Tervueren  179 1150 Bruxelles	179	1150	Bruxelles	Bruxelles-Brussel	NA	NA	NA	NA	50.8365835	4.4081139
9925	NA	Avenure de Tervueren  179 1150 Bruxelles	179	1150	Bruxelles	Bruxelles-Brussel	NA	NA	NA	NA	50.8365835	4.4081139
9926	NA	Avenure de Tervueren  179 1150 Bruxelles	179	1150	Bruxelles	Bruxelles-Brussel	NA	NA	NA	NA	50.8365835	4.4081139
9927	NA	Avenure de Tervueren  179 1150 Bruxelles	179	1150	Bruxelles	Bruxelles-Brussel	NA	NA	NA	NA	50.8365835	4.4081139
9928	NA	Avenure de Tervueren  179 1150 Bruxelles	179	1150	Bruxelles	Bruxelles-Brussel	NA	NA	NA	NA	50.8365835	4.4081139
9929	NA	Avenure de Tervueren  179 1150 Bruxelles	179	1150	Bruxelles	Bruxelles-Brussel	NA	NA	NA	NA	50.8365835	4.4081139
9930	NA	Avenure de Tervueren  179 1150 Bruxelles	179	1150	Bruxelles	Bruxelles-Brussel	NA	NA	NA	NA	50.8365835	4.4081139
10847	NA	Avenus de la Joyeuse Entrée  1040 Bruxelles	NA	1040	Bruxelles	Bruxelles-Brussel	NA	Y	NA	NA	50.84100143	4.38562573
9719	NA	Avenus des Arts 44 1000 Bruxelles	44	1000	Bruxelles	Bruxelles-Brussel	NA	NA	NA	NA	50.8429283	4.3676826
15147	Appareil fixe-Vast apparaat	Avune de Samart   5600 Philippeville	NA	5600	Philippeville	Namur	Secrétariat primaire	Non-Nee	Non-Nee	NA	50.19361685	4.54561005
